ID,Area,Industry,Industry Code,Occupation,SOC Occupation Code,Wage Type,Year,Measure Names,State Name,Year,Measure Values
699878272,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Network Architects,15-1241,Hourly wage,2025,Total Employment,Michigan,2025,50
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,ExperienceWage,Michigan,2025,52.61
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,80
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,48.44
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,Median Wage,Michigan,2025,38.52
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,32.56
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,27.47
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,Entry Level Wage,Michigan,2025,28.41
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,Mean Wage,Michigan,2025,44.63
699878274,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Database Administrators,15-1242,Hourly wage,2025,Total Employment,Michigan,2025,30
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,ExperienceWage,Michigan,2025,45.67
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,53.7
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,47.19
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,Median Wage,Michigan,2025,38.17
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,35.36
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,30.69
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,Entry Level Wage,Michigan,2025,32.2
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,Mean Wage,Michigan,2025,41.22
699878276,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Network and Computer Systems Administrators,15-1244,Hourly wage,2025,Total Employment,Michigan,2025,170
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,ExperienceWage,Michigan,2025,41.5
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,49.75
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,37.13
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,Median Wage,Michigan,2025,35.97
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,31.08
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,26.94
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,Entry Level Wage,Michigan,2025,27.67
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,Mean Wage,Michigan,2025,36.94
699878278,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Computer Programmers,15-1251,Hourly wage,2025,Total Employment,Michigan,2025,50
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,ExperienceWage,Michigan,2025,60.83
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,73.33
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,60.93
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,Median Wage,Michigan,2025,49.46
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,43.79
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,36.07
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,Entry Level Wage,Michigan,2025,37.82
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,Mean Wage,Michigan,2025,53.23
699878280,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Software Developers,15-1252,Hourly wage,2025,Total Employment,Michigan,2025,370
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,ExperienceWage,Michigan,2025,54.39
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,64.05
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,55.73
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,Median Wage,Michigan,2025,38.56
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,23.84
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,16.3
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,Entry Level Wage,Michigan,2025,21.08
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,Mean Wage,Michigan,2025,43.4
699878282,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,"Computer Occupations, All Other",15-1299,Hourly wage,2025,Total Employment,Michigan,2025,100
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,ExperienceWage,Michigan,2025,49.17
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,62.51
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,46.19
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,Median Wage,Michigan,2025,37.46
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,29.06
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,22.43
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,Entry Level Wage,Michigan,2025,25.64
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,Mean Wage,Michigan,2025,41.4
699878284,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Data Scientists,15-2051,Hourly wage,2025,Total Employment,Michigan,2025,120
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,ExperienceWage,Michigan,2025,48.79
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,61.31
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,48.69
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,Median Wage,Michigan,2025,38.34
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,30.2
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,24.34
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,Entry Level Wage,Michigan,2025,26.88
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,Mean Wage,Michigan,2025,41.56
699878286,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Architecture and Engineering Occupations,17-0000,Hourly wage,2025,Total Employment,Michigan,2025,2230
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,ExperienceWage,Michigan,2025,43.75
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,63.68
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,46.16
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,Median Wage,Michigan,2025,34.66
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,28.55
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,20.92
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,Entry Level Wage,Michigan,2025,23.8
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,Mean Wage,Michigan,2025,37.17
699878288,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Surveyors,17-1022,Hourly wage,2025,Total Employment,Michigan,2025,80
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,ExperienceWage,Michigan,2025,49.38
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,61.1
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,48.69
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,Median Wage,Michigan,2025,39.85
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,35
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,30
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,Entry Level Wage,Michigan,2025,30.44
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,Mean Wage,Michigan,2025,43.13
699878290,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Civil Engineers,17-2051,Hourly wage,2025,Total Employment,Michigan,2025,160
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,ExperienceWage,Michigan,2025,59.08
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,73.24
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,60.68
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,Median Wage,Michigan,2025,48.12
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,38.56
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,36.16
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,Entry Level Wage,Michigan,2025,35.33
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,Mean Wage,Michigan,2025,51.25
699878292,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Electrical Engineers,17-2071,Hourly wage,2025,Total Employment,Michigan,2025,210
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,ExperienceWage,Michigan,2025,49.49
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,61.26
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,48.84
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,Median Wage,Michigan,2025,40.52
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,36.02
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,28.95
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,Entry Level Wage,Michigan,2025,31.14
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,Mean Wage,Michigan,2025,43.43
699878294,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Industrial Engineers,17-2112,Hourly wage,2025,Total Employment,Michigan,2025,560
699878296,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Mechanical Engineers,17-2141,Hourly wage,2025,ExperienceWage,Michigan,2025,50.23
699878296,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Mechanical Engineers,17-2141,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,60.16
699878296,BOS - Northwest Lower Peninsula,"Total, All Industries",000000,Mechanical Engineers,17-2141,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,49.27
